1	1980
2	3768
3	4668
4	8459
5	9395
6	9905
7	12222
8	25133
9	25770
10	27565
11	29913
12	30168
13	31377
14	32927
15	33615
16	33692
17	34624
18	35116
19	40053
20	40691
21	41173
22	42475
23	42478
24	42784
25	42849
26	42955
27	43946
28	44023
29	44688
30	47139
31	47346
32	47623
33	47698
34	52509
35	56424
36	58293
37	59066
38	59184
39	63730
40	65057
41	66279
42	66542
43	67772
44	69626
45	69666
46	69959
47	71035
48	71783
49	72298
50	72435
51	81175
52	84112
53	84440
54	89630
55	91004
56	92508
57	93011
58	93998
59	103547
60	103964
61	104005
62	104960
63	105281
64	105856
65	105952
66	108960
67	109645
68	109905
69	110161
70	110162
71	110271
72	110280
73	110685
74	110746
75	111803
76	112068
77	112705
78	113105
79	117901
80	118285
81	120462
82	120977
83	121673
84	123363
85	124135
86	124679
87	125666
88	126302
89	128617
90	129341
91	131661
92	133542
93	134127
94	135433
95	136446
96	139076
97	141817
98	141943
99	146650
100	148139
101	151160
102	152838
103	153483
104	154401
105	154528
106	154917
107	155067
108	155995
109	156294
110	156689
111	156707
112	156826
113	158364
114	159027
115	161134
116	161488
117	165870
118	166926
119	166970
120	167733
121	167966
122	168988
123	169533
124	173245
125	173360
126	176097
127	177455
128	182029
129	182251
130	186111
131	190162
132	191779
133	192009
134	193506
135	194003
136	197483
137	198797
138	198807
139	199023
140	199616
141	200090
142	201685
143	203518
144	203721
145	204601
146	213616
147	213673
148	214887
149	214982
150	214987
151	218478
152	220313
153	222304
154	222475
155	227115
156	230737
157	230928
158	233281
159	233993
160	234522
161	234541
162	234662
163	238171
164	239244
165	241476
166	241495
167	241723
168	244939
169	245758
170	250937
171	254013
172	255621
173	255966
174	256818
175	256853
176	257148
177	257719
178	257942
179	257960
180	258228
181	259673
182	265307
183	268008
184	268709
185	270348
186	270705
187	276897
188	280889
189	282163
190	282979
191	290147
192	293534
193	294489
194	299963
195	301373
196	303020
197	303577
198	305628
199	307040
200	308082
201	309894
202	310530
203	311474
204	312317
205	312552
206	312571
207	312880
208	316411
209	316692
210	316810
211	318329
212	319286
213	320129
214	321815
215	323703
216	326319
217	327431
218	327525
219	332807
220	333692
221	335055
222	340357
223	342145
224	342666
225	343261
226	344611
227	347715
228	349643
229	351174
230	351440
231	351521
232	352804
233	353999
234	357832
235	358279
236	360340
237	362167
238	362256
239	362258
240	362630
241	363325
242	363326
243	363337
244	364128
245	364354
246	364743
247	364957
248	365182
249	365283
250	367007
251	367971
252	368017
253	368751
254	371335
255	374416
256	377205
257	378923
258	379647
259	380526
260	380828
261	383724
262	385790
263	386233
264	387792
265	389670
266	390675
267	393317
268	395664
269	398057
270	398581
271	402089
272	404094
273	404167
274	405305
275	406599
276	407875
277	414404
278	417704
279	418273
280	420556
281	421294
282	422411
283	423190
284	424500
285	425689
286	427961
287	428047
288	429038
289	429940
290	431508
291	433901
292	434476
293	434551
294	435153
295	435591
296	435970
297	435980
298	439702
299	439753
300	440173
301	440982
302	442731
303	443077
304	443198
305	445681
306	446541
307	448149
308	450101
309	453344
310	455442
311	461059
312	461498
313	463105
314	465206
315	465662
316	466651
317	467981
318	468833
319	472222
320	473985
321	474091
322	474902
323	477114
324	477461
325	479053
326	479099
327	479193
328	481468
329	482771
330	483498
331	484000
332	484159
333	484877
334	485278
335	486339
336	486503
337	490519
338	491356
339	495458
340	496998
341	497070
342	497480
343	497538
344	497690
345	499156
346	499848
347	500128
348	500843
349	501245
350	502695
351	502841
352	503224
353	503394
354	504482
355	504695
356	507438
357	507484
358	508169
359	509832
360	510202
361	510917
362	514776
363	515514
364	516754
365	517709
366	519293
367	519361
368	520699
369	521700
370	524484
371	524586
372	524645
373	526237
374	527400
375	527494
376	530094
377	530493
378	530527
379	530544
380	530573
381	530621
382	530717
383	531996
384	533398
385	537029
386	540191
387	540428
388	540824
389	541351
390	542204
391	543039
392	544995
393	546446
394	546629
395	547102
396	547406
397	548839
398	548913
399	551536
400	552796
401	552934
402	555077
403	555312
404	556345
405	558115
406	563390
407	565472
408	565932
409	565964
410	566547
411	567406
412	570314
413	573319
414	573865
415	575002
416	575352
417	576084
