1	2808
2	6477
3	6896
4	7687
5	9683
6	12987
7	13041
8	14540
9	17012
10	23013
11	30091
12	30810
13	31043
14	31201
15	31330
16	31683
17	32359
18	32889
19	33875
20	35601
21	35700
22	36688
23	36876
24	38186
25	38486
26	39426
27	39921
28	43593
29	43977
30	44108
31	44216
32	44611
33	44746
34	45332
35	46888
36	47553
37	47949
38	48467
39	49173
40	49190
41	49213
42	49621
43	49836
44	49896
45	51119
46	51528
47	52662
48	53639
49	58369
50	59470
51	61100
52	61624
53	61632
54	66451
55	68869
56	69965
57	71463
58	71785
59	73436
60	74486
61	77794
62	79045
63	79514
64	85001
65	85593
66	86267
67	86328
68	86346
69	86348
70	87057
71	87081
72	87557
73	93144
74	93884
75	94129
76	96255
77	99017
78	99308
79	99511
80	102163
81	108112
82	108801
83	110001
84	110054
85	110536
86	111724
87	112513
88	112684
89	112718
90	112745
91	114834
92	115498
93	115567
94	116250
95	116621
96	116907
97	116924
98	116987
99	116988
100	116997
101	117000
102	117054
103	117058
104	117080
105	117106
106	117144
107	117147
108	117154
109	118072
110	118288
111	118370
112	118510
113	118921
114	118935
115	120240
116	120663
117	122953
118	123178
119	124351
120	124732
121	126029
122	126526
123	127063
124	127159
125	127182
126	127309
127	127745
128	129788
129	131441
130	133363
131	133400
132	133713
133	135999
134	136367
135	136399
136	136899
137	136904
138	138223
139	138957
140	139187
141	141022
142	141468
143	142693
144	144148
145	146104
146	146470
147	149435
148	149770
149	149771
150	151647
151	152947
152	154041
153	155104
154	155552
155	157172
156	157236
157	158864
158	159391
159	159984
160	160177
161	160202
162	160224
163	160365
164	160748
165	160764
166	160885
167	161188
168	161539
169	161585
170	161823
171	162146
172	162303
173	162396
174	164793
175	165076
176	166080
177	166254
178	168989
179	170616
180	171962
181	172484
182	172776
183	173034
184	174882
185	175238
186	175549
187	177068
188	178809
189	178976
190	179108
191	180879
192	181203
193	181390
194	181865
195	187736
196	191249
197	191605
198	192820
199	192969
200	195104
201	195651
202	198455
203	199320
204	199979
205	200436
206	201349
207	202562
208	202771
209	203924
210	205401
211	207639
212	208596
213	208805
214	210881
215	212050
216	213761
217	214098
218	216204
219	216986
220	217703
221	220026
222	220207
223	221145
224	222642
225	222775
226	225740
227	226282
228	227050
229	227937
230	228649
231	228788
232	230069
233	231085
234	232838
235	235840
236	236778
237	236970
238	237273
239	237474
240	237624
241	239839
242	242083
243	243989
244	244278
245	248243
246	249776
247	251765
248	252017
249	252742
250	253062
251	253280
252	254383
253	256805
254	257683
255	259202
256	259352
257	260172
258	260267
259	265614
260	266814
261	266886
262	268202
263	268334
264	269580
265	271216
266	271489
267	277343
268	277530
269	278484
270	279434
271	281022
272	284916
273	287850
274	288456
275	290090
276	290575
277	294408
278	294850
279	294888
280	294889
281	294890
282	295032
283	295872
284	296059
285	296781
286	297227
287	297398
288	297416
289	298353
290	299782
291	301319
292	302724
293	305861
294	306819
295	309365
296	309422
297	310160
298	310990
299	312374
300	312629
301	313718
302	313882
303	314370
304	314889
305	315044
306	319187
307	322257
308	324623
309	325327
310	329761
311	332485
312	332796
313	334903
314	335379
315	337849
316	337980
317	338002
318	338314
319	339240
320	339345
321	340426
322	341096
323	341156
324	342867
325	343120
326	343942
327	343987
328	345802
329	346505
330	348564
331	349652
332	349717
333	350989
334	351335
335	354694
336	354825
337	355323
338	355335
339	355553
340	355832
341	356889
342	357264
343	357489
344	358230
345	358564
346	358741
347	359234
348	359984
349	363226
350	363787
351	363896
352	364136
353	364169
354	364170
355	364206
356	364296
357	364603
358	364810
359	365065
360	366652
361	366772
362	366787
363	367587
364	368710
365	368714
366	369746
367	370676
368	370696
369	370716
370	373602
371	376968
372	378017
373	378364
374	379478
375	379912
376	382235
377	382254
378	382327
379	382586
380	385181
381	387419
382	387578
383	388269
384	388920
385	390256
386	390536
387	391606
388	392218
389	394301
390	396664
391	398114
392	399007
393	400622
394	400757
395	400895
396	401596
397	401748
398	402421
399	402750
400	403033
401	403093
402	403393
403	404115
404	405367
405	410540
406	412664
407	413135
408	417595
409	417961
410	418905
411	420493
412	422996
413	423874
414	424483
415	425698
416	427137
417	429270
418	431013
419	435791
420	436083
421	436777
422	436925
423	437984
424	438928
425	440078
426	440663
427	442993
428	443155
429	444807
430	445676
431	445971
432	448350
433	448778
434	450542
435	453812
436	454665
437	455060
438	456001
439	457180
440	457351
441	458037
442	458583
443	460357
444	461378
445	461480
446	462766
447	464503
448	464875
449	465459
450	465840
451	469480
452	472087
453	472165
454	473721
455	474102
456	475096
457	476030
458	478273
459	478417
460	479678
461	481067
462	482628
463	486931
464	487263
465	487485
466	489983
467	490018
468	490106
469	491128
470	492574
471	493028
472	493108
473	494341
474	494563
475	495217
476	495744
477	498077
478	498521
479	498984
480	500555
481	500879
482	503373
483	503659
484	504437
485	504583
486	505071
487	505921
488	508552
489	508747
490	508809
491	509162
492	510043
493	510055
494	511136
495	511190
496	511697
497	512002
498	513549
499	514122
500	514679
501	520264
502	520493
503	521151
504	527990
505	530171
506	532009
507	532825
508	535251
509	535436
510	537008
511	537106
512	537841
513	538044
514	538493
515	539873
516	540255
517	541640
518	543482
519	543499
520	543599
521	543602
522	544346
523	544423
524	544772
525	544853
526	545254
527	545511
528	546271
529	546274
530	546279
531	546634
532	547223
533	548370
534	550654
535	552503
536	553825
537	555126
538	555689
539	558924
540	559892
541	560297
542	560863
543	560865
544	561340
545	561341
546	561343
547	561349
548	566010
549	569400
550	570722
551	570844
552	571765
553	572666
554	574548
555	574711
556	575457
557	576968
558	577686
559	578227
560	579653
561	579965
562	580265
563	580521
564	580919
565	581068
566	583324
567	585203
568	586363
569	586798
570	586884
571	587142
572	588162
573	588946
574	590026
575	590181
576	590310
577	592943
578	594163
579	594949
580	594952
581	594955
582	594956
583	595039
584	595189
585	595545
586	595678
587	595681
588	595684
589	595685
590	595768
591	595774
592	595778
593	595865
594	595908
595	596480
596	597065
597	597476
598	599527
599	604964
600	605779
601	606720
602	607000
603	607546
604	608616
605	610336
606	612021
607	614475
608	615114
609	615402
610	615585
611	616610
612	618017
613	618982
614	619241
615	620911
616	622578
617	623125
618	623273
619	623881
620	624573
621	625221
622	627924
623	628413
624	631770
625	631980
626	632373
627	633259
628	634732
629	634783
630	636890
631	637452
632	638098
633	638263
634	640012
635	640213
636	642793
637	643589
638	644099
639	644218
640	646877
641	650095
642	651035
643	651173
644	651764
645	651938
646	654176
647	655798
648	657296
649	657704
650	659031
651	659830
652	663159
653	663441
654	664438
655	667652
656	667728
657	668321
658	669430
659	669656
660	669672
661	669905
662	671206
663	672333
664	673365
665	676606
666	677848
667	680153
668	681273
669	682739
670	682836
671	684127
672	685387
673	686287
674	687332
675	689870
676	690987
677	692623
678	693408
679	695524
680	696103
681	698039
682	698977
683	699348
684	700064
685	700273
686	700287
687	701175
688	701676
689	702530
690	704394
691	706371
692	706839
693	706914
694	707506
695	707816
696	708032
697	708302
698	708454
699	709231
700	710372
701	710504
702	713409
