1	85
2	111
3	278
4	1305
5	1598
6	1599
7	1901
8	1964
9	1972
10	2449
11	2882
12	2885
13	3018
14	3053
15	3180
16	3546
17	3674
18	4092
19	4199
20	4265
21	4271
22	4553
23	4644
24	4661
25	4772
26	5327
27	5431
28	5456
29	6075
30	6348
31	6366
32	6395
33	6472
34	6532
35	6641
36	6661
37	6760
38	7434
39	8181
40	8702
41	9343
42	9434
43	9544
44	9825
45	10193
46	10871
47	10922
48	11385
49	11516
50	11671
51	11741
52	11860
53	12020
54	12924
55	13374
56	14086
57	14432
58	14748
59	14948
60	15364
61	15376
62	15824
63	16274
64	16279
65	16285
66	16309
67	28049
68	33888
69	33917
70	33958
71	34021
72	34065
73	34705
74	34811
75	35166
76	35526
77	35527
78	35529
79	35532
80	35533
81	35534
82	35540
83	35544
84	35746
85	35752
86	35780
87	35792
88	36630
89	37606
90	37940
91	38352
92	38358
93	38474
94	38517
95	38564
96	39501
97	40122
98	40517
99	40732
100	41017
101	41172
102	41258
103	41383
104	41490
105	41543
106	41575
107	41788
108	42316
109	42492
110	42578
111	42758
112	42872
113	42889
114	43305
115	43462
116	43604
117	43848
118	44183
119	44673
120	44802
121	44924
122	45107
123	45163
124	45167
125	45229
126	45237
127	45269
128	45307
129	45500
130	45560
131	45686
132	45750
133	45809
134	46355
135	46737
136	47285
137	47834
138	47961
139	48134
140	48147
141	48478
142	48524
143	48980
144	49202
145	49211
146	49315
147	50775
148	51134
149	51242
150	51326
151	51483
152	51500
153	51533
154	51662
155	51937
156	52220
157	52333
158	52760
159	53005
160	53077
161	53223
162	53295
163	53394
164	53616
165	53618
166	53826
167	53951
168	53954
169	53956
170	54061
171	54101
172	54239
173	54537
174	54977
175	55201
176	56193
177	56355
178	56805
179	57119
180	57333
181	57343
182	57902
183	58596
184	58804
185	59240
186	59981
187	60031
188	60668
189	61043
190	61356
191	61577
192	61653
193	61714
194	61893
195	62052
196	62300
197	62301
198	62494
199	62495
200	62496
201	63766
202	64187
203	64312
204	64319
205	64407
206	64865
207	65107
208	65306
209	65568
210	65899
211	65936
212	65940
213	66364
214	69309
215	69553
216	69640
217	69837
218	69940
219	70393
220	70422
221	70450
222	70488
223	70607
224	70621
225	72313
226	72328
227	72699
228	72862
229	74001
230	74183
231	74504
232	74559
233	75601
234	75638
235	76660
236	78154
237	78441
238	78468
239	78471
240	78473
241	78511
242	78521
243	78522
244	78529
245	78847
246	79096
247	79105
248	79648
249	79826
250	80382
251	80400
252	81398
253	82265
254	82361
255	82453
256	82685
257	82749
258	82896
259	83087
260	83105
261	83124
262	83762
263	84106
264	84112
265	84308
266	84352
267	84572
268	85060
269	85100
270	85368
271	85563
272	86093
273	86253
274	86828
275	87317
276	87335
277	87874
278	88211
279	88613
280	89065
281	89368
282	90177
283	91067
284	91690
285	92504
286	92824
287	93400
288	93576
289	93679
290	95455
291	95917
292	95983
293	96017
294	96300
295	96368
296	96420
297	96754
298	96759
299	97401
300	103657
301	103675
302	103680
303	103681
304	103684
305	103691
306	103692
307	103693
308	103695
309	103705
310	103706
311	103957
312	105875
313	105922
314	106915
315	106958
316	107276
317	107645
318	107747
319	107767
320	108247
321	108734
322	108950
323	110091
324	110372
325	110418
326	110785
327	110901
328	111783
329	112688
330	112741
331	112797
332	113043
333	113456
334	113505
335	114454
336	114860
337	114983
338	115026
339	115429
340	115952
341	116251
342	116306
343	116504
344	116905
345	117092
346	117175
347	118376
348	118465
349	118648
350	118851
351	119114
352	119359
353	119449
354	119627
355	119628
356	119629
357	120840
358	121186
359	121873
360	121896
361	122210
362	122260
363	122619
364	122733
365	122747
366	123712
367	123830
368	124675
369	124815
370	124851
371	125421
372	125641
373	125753
374	126011
375	126527
376	126774
377	126844
378	126862
379	127304
380	128109
381	128305
382	128424
383	128577
384	128870
385	129269
386	129772
387	131731
388	132017
389	132998
390	132999
391	133173
392	133864
393	133868
394	134050
395	134174
396	134286
397	134336
398	134912
399	134928
400	135027
401	135264
402	135281
