1	24
2	201
3	1023
4	1092
5	1173
6	1831
7	2110
8	3154
9	3827
10	5704
11	6380
12	6400
13	6882
14	7040
15	7898
16	7954
17	8088
18	8216
19	8262
20	8408
21	8415
22	8442
23	8454
24	8456
25	8528
26	8665
27	9063
28	9311
29	9501
30	9525
31	9781
32	9782
33	11629
34	12303
35	12416
36	12591
37	12732
38	12858
39	13711
40	14193
41	14635
42	14889
43	15021
44	15894
45	15988
46	16003
47	16896
48	17339
49	17565
50	17850
51	18181
52	18222
53	18891
54	19132
55	19530
56	19755
57	20054
58	20394
59	20424
60	21132
61	21318
62	21527
63	21706
64	21925
65	22822
66	23076
67	23098
68	23105
69	23218
70	24050
71	24252
72	24583
73	25066
74	25463
75	26641
76	27543
77	28872
78	29441
79	30600
80	30646
81	30820
82	30909
83	31828
84	31991
85	32168
86	32194
87	32500
88	33361
89	33414
90	34339
91	35259
92	35808
93	36084
94	36363
95	36468
96	36520
97	38469
98	38875
99	39183
100	39206
101	39655
102	39793
103	39844
104	40337
105	40771
106	40996
107	41139
108	41407
109	41706
110	42041
111	42441
112	42758
113	42809
114	42877
115	42920
116	43104
117	43433
118	43722
119	44559
120	45486
121	45748
122	45846
123	45852
124	46034
125	46150
126	47034
127	47193
128	47423
129	52220
130	60806
131	71061
132	71903
133	72226
134	72631
135	73795
136	73926
137	74406
138	74681
139	74765
140	76816
141	77119
142	77761
143	77827
144	77971
145	78148
146	78154
147	79520
148	80035
149	81532
150	82329
151	82371
152	82449
153	83057
154	83481
155	85559
156	85631
157	86968
158	87924
159	88588
160	88603
161	88926
162	89143
163	89643
164	90842
165	91337
166	91469
167	91857
168	93134
169	93256
170	93662
171	93748
172	94445
173	95901
174	96119
175	96638
176	96746
177	97188
178	98247
179	98784
180	99264
181	99642
182	100512
183	101529
184	101803
185	101846
186	102587
187	102620
188	102659
189	102806
190	103429
191	103913
192	104125
193	104265
194	104879
195	105066
196	105326
197	105766
198	106503
199	107034
200	107307
201	107517
202	107534
203	107540
204	108078
205	109052
206	109182
207	109317
208	109648
209	110903
210	112057
211	112282
212	113364
213	114097
214	114687
215	114844
216	115387
217	115400
218	116829
219	117055
220	117307
221	117406
222	117690
223	117872
224	117993
225	118017
226	118993
227	119721
228	120625
229	120964
230	121498
231	123089
232	124029
233	124809
234	125221
235	125402
236	127049
237	127102
238	127320
239	127468
240	127969
241	128336
242	129081
243	129311
244	129442
245	129459
246	129475
247	129781
248	129935
249	131016
250	133393
251	133868
252	133912
253	134009
254	134051
255	134744
256	135035
257	135465
258	135850
259	136004
260	136476
261	136505
262	136932
263	136934
264	137034
265	137267
266	137315
267	137364
268	137643
269	137731
270	138331
271	138412
272	138436
273	138597
274	142024
275	142054
276	142066
277	142240
278	142246
279	142552
280	143631
281	143649
282	145215
283	145724
284	145941
285	145953
286	146114
287	146347
288	146856
289	146872
290	147060
291	147071
292	147543
293	148364
294	148458
295	148490
296	148572
297	148806
298	149521
299	149537
300	149606
301	149745
302	149780
303	149828
304	151086
305	151635
306	151652
307	151861
308	152325
309	152338
310	152667
311	153055
312	153120
313	153361
314	153366
315	153466
316	153531
317	153789
318	153990
319	154691
320	154768
321	155222
322	155428
323	155487
324	156420
325	156439
326	156467
327	156744
328	157075
329	157257
330	157757
331	158230
332	158664
333	158717
334	158876
335	159097
336	159249
337	160133
338	160728
339	160863
340	160890
341	161330
342	161412
343	161456
344	161518
345	161578
346	161979
347	162243
348	162739
349	162841
350	163322
351	164153
352	164453
353	165246
354	165326
355	166338
356	167383
357	168397
358	168805
359	168852
360	168971
361	169399
362	169611
363	170941
364	170996
365	171458
366	171759
367	172122
368	172351
369	172935
370	173843
371	174581
372	175530
373	177402
374	177562
375	177633
376	177664
377	178725
378	178862
379	179339
380	179796
381	179851
382	180949
383	181476
384	181904
385	182505
386	182821
387	183095
388	184166
389	184977
390	185073
391	185286
392	186540
393	186604
394	186803
395	186814
396	187979
397	187993
398	188295
399	188565
400	188742
401	188918
402	189420
403	189891
404	189941
405	190159
406	190709
407	190718
408	191190
409	191332
410	191434
411	191939
412	191943
413	192154
414	192722
415	193255
416	193754
417	193864
418	194060
419	194168
420	194292
421	194588
422	194909
423	195188
424	196198
425	196804
426	197452
427	197454
428	198312
429	199036
430	199520
431	199957
432	200069
433	200387
434	200601
435	200961
436	201053
437	202491
438	202630
439	203229
440	203485
441	203952
442	204005
443	204017
444	204395
